path,case_id,family,expert_judgment,level,level_name,n_gaps,admissible,k,perm_m,C_mn,A_e,gap,sound,monotone_m,monotone_n
nonresolving,S-REV,synthetic_ladder,REV,3,L3_deployment_control,6,1,32,REV,0.5,0.5,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,3,L3_deployment_control,6,1,64,REV,0.5,0.5,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,3,L3_deployment_control,6,1,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,3,L3_deployment_control,6,1,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,3,L3_deployment_control,6,1,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,3,L3_deployment_control,6,1,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,3,L3_deployment_control,6,1,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,3,L3_deployment_control,6,1,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,3,L3_deployment_control,6,1,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,3,L3_deployment_control,6,1,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,3,L3_deployment_control,6,1,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,3,L3_deployment_control,6,1,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,3,L3_deployment_control,6,1,4,AEX,0.75,1.0,0.25,1,1,1
nonresolving,W-deployment,active_witness,ALR,3,L3_deployment_control,6,1,8,AEX,0.75,1.0,0.25,1,1,1
nonresolving,W-deployment,active_witness,ALR,3,L3_deployment_control,6,1,16,AEX,0.75,1.0,0.25,1,1,1
nonresolving,W-deployment,active_witness,ALR,3,L3_deployment_control,6,1,32,AEX,0.75,1.0,0.25,1,1,1
nonresolving,W-deployment,active_witness,ALR,3,L3_deployment_control,6,1,64,AEX,0.75,1.0,0.25,1,1,1
nonresolving,W-population,active_witness,ALR,3,L3_deployment_control,6,1,4,AEX,0.75,1.0,0.25,1,1,1
