beta,functional,tv_value,tau,permission,breakpoint_tau,f1_val,f4_val,ordering_holds,auth_gap_width
0.4,F4_max,0.19789,0.4158,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4168,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4178,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4188,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4198,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4208,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4218,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4228,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4238,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4248,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4259,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4269,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4279,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4289,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4299,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4309,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4319,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4329,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4339,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4349,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4359,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4369,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4379,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4389,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4399,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4409,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4419,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4429,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4439,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4449,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4459,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4469,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4479,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4489,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4499,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4509,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4519,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4529,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4539,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4549,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4559,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4569,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4579,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4589,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4599,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4609,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4619,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4629,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4639,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4649,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4659,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4669,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4679,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4689,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4699,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4709,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4719,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4729,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4739,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.4749,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.476,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.477,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.478,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.479,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.48,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.481,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.482,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.483,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.484,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.485,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.486,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.487,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.488,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.489,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.49,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.491,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.492,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.493,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.494,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.495,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.496,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.497,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.498,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.499,ACT,0.19789,0.115619,0.19789,1,0.082271
0.4,F4_max,0.19789,0.5,ACT,0.19789,0.115619,0.19789,1,0.082271
0.44,F1_mean,0.223061,0.0,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.001,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.002,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.003,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.004,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.005,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.006,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.007,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.008,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.009,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.01,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.011,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.012,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.013,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.014,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.015,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.016,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.017,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.018,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.019,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.02,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.021,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.022,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.023,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.024,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0251,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0261,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0271,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0281,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0291,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0301,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0311,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0321,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0331,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0341,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0351,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0361,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0371,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0381,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0391,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0401,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0411,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0421,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0431,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0441,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0451,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0461,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0471,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0481,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0491,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0501,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0511,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0521,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0531,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0541,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0551,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0561,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0571,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0581,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0591,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0601,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0611,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0621,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0631,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0641,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0651,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0661,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0671,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0681,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0691,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0701,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0711,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0721,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0731,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0741,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0752,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0762,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0772,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0782,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0792,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0802,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0812,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0822,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0832,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0842,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0852,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0862,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0872,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0882,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0892,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0902,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0912,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0922,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0932,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0942,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0952,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0962,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0972,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0982,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.0992,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1002,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1012,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1022,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1032,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1042,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1052,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1062,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1072,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1082,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1092,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1102,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1112,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1122,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1132,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1142,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1152,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1162,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1172,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1182,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1192,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1202,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1212,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1222,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1232,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1242,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1253,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1263,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1273,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1283,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1293,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1303,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1313,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1323,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1333,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1343,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1353,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1363,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1373,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1383,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1393,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1403,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1413,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1423,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1433,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1443,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1453,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1463,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1473,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1483,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1493,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1503,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1513,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1523,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1533,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1543,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1553,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1563,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1573,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1583,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1593,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1603,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1613,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1623,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1633,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1643,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1653,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1663,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1673,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1683,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1693,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1703,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1713,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1723,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1733,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1743,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1754,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1764,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1774,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1784,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1794,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1804,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1814,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1824,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1834,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1844,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1854,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1864,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1874,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1884,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1894,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1904,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1914,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1924,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1934,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1944,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1954,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1964,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1974,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1984,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.1994,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2004,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2014,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2024,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2034,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2044,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2054,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2064,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2074,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2084,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2094,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2104,REFUSE,0.223061,0.223061,0.333843,1,0.110782
